FID,TYPEPIPE,Operator,Status,Shape_Leng,geometry
223,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0015401610306,"LINESTRING (-94.600984 29.6614040000001, -94.5999439999999 29.660268)"
224,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0056662100208,"LINESTRING (-94.60664 29.6610640000001, -94.600984 29.6614040000001)"
225,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0504633329062,"LINESTRING (-94.581376 29.598624, -94.563024 29.551616)"
229,Interstate,El Paso Natural Gas Co,Operating,0.259751759092,"LINESTRING (-102.984962 31.1254520000001, -102.967516 31.0180530000001, -102.932652 31.0180530000001, -102.849852 30.936696)"
230,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0396433514476,"LINESTRING (-94.5757599999999 29.6697600000001, -94.536875 29.6774770000001)"
231,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0144142951267,"LINESTRING (-93.96528 29.9338720000001, -93.95856 29.946624)"
232,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0090275170451,"LINESTRING (-94.378192 29.7782720000001, -94.3692 29.779072)"
233,Intrastate,Texas Intrastate Pipeline Co,Operating,0.007248,"LINESTRING (-93.95016 29.9596, -93.95016 29.966848)"
234,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0206293057566,"LINESTRING (-93.95856 29.946624, -93.9427199999999 29.933408)"
235,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00561092078003,"LINESTRING (-94.612448 29.663616, -94.606904 29.66448)"
236,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0034261862179,"LINESTRING (-94.606904 29.66448, -94.60664 29.6610640000001)"
237,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00975702413649,"LINESTRING (-94.622084 29.6620840000001, -94.612448 29.663616)"
238,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00392809368524,"LINESTRING (-94.612448 29.663616, -94.612756 29.6597)"
239,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0141502248746,"LINESTRING (-94.64768 29.64448, -94.646272 29.6585600000001)"
240,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0212307399777,"LINESTRING (-94.646272 29.623296, -94.64768 29.64448)"
241,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0135199147927,"LINESTRING (-94.659136 29.619136, -94.646272 29.623296)"
242,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0368636944431,"LINESTRING (-94.666464 29.5830080000001, -94.659136 29.619136)"
243,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0318478462694,"LINESTRING (-94.6967999999999 29.573312, -94.666464 29.5830080000001)"
244,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00889599999999,"LINESTRING (-94.7208639999999 29.567168, -94.711968 29.567168)"
245,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0113697310435,"LINESTRING (-94.705728 29.566272, -94.6967999999999 29.573312)"
246,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00630399999999,"LINESTRING (-94.711968 29.567168, -94.705728 29.566272)"
247,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00624065637572,"LINESTRING (-94.712864 29.560992, -94.711968 29.567168)"
248,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0189347004201,"LINESTRING (-94.731616 29.558368, -94.712864 29.560992)"
249,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0100954294609,"LINESTRING (-94.737856 29.5504320000001, -94.731616 29.558368)"
250,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0169500348082,"LINESTRING (-94.754784 29.5495680000001, -94.737856 29.5504320000001)"
251,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0315884019223,"LINESTRING (-94.606904 29.66448, -94.5757599999999 29.6697600000001)"
252,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0713573398608,"LINESTRING (-94.5757599999999 29.6697600000001, -94.581376 29.598624)"
253,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00694219331333,"LINESTRING (-94.633568 29.639616, -94.632336 29.6327840000001)"
254,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00710154912676,"LINESTRING (-94.6396799999999 29.6432320000001, -94.633568 29.639616)"
255,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00809675885775,"LINESTRING (-94.64768 29.64448, -94.6396799999999 29.6432320000001)"
256,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00212671013538,"LINESTRING (-94.6307399999999 29.6605480000001, -94.6304039999999 29.6584480000001)"
257,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0156587090145,"LINESTRING (-94.646272 29.6585600000001, -94.6307399999999 29.6605480000001)"
258,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00239370507788,"LINESTRING (-94.6271399999999 29.661124, -94.6265999999999 29.6587920000001)"
259,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00364578880354,"LINESTRING (-94.6307399999999 29.6605480000001, -94.6271399999999 29.661124)"
260,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00298520351065,"LINESTRING (-94.622084 29.6620840000001, -94.62164 29.6591320000001)"
261,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00514633228617,"LINESTRING (-94.6271399999999 29.661124, -94.622084 29.6620840000001)"
262,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0319782526102,"LINESTRING (-94.563856 29.4820800000001, -94.592768 29.468416)"
263,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0031487495931,"LINESTRING (-94.43672 29.570048, -94.434288 29.568048)"
264,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00699178031689,"LINESTRING (-94.443664 29.570864, -94.43672 29.570048)"
265,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0711384435028,"LINESTRING (-94.4587519999999 29.640384, -94.443664 29.570864)"
266,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00385550204254,"LINESTRING (-94.563856 29.4820800000001, -94.560192 29.48328)"
267,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00575724378502,"LINESTRING (-94.568336 29.4856960000001, -94.563856 29.4820800000001)"
268,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00470791673673,"LINESTRING (-94.566704 29.4901120000001, -94.568336 29.4856960000001)"
269,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0180712828543,"LINESTRING (-94.578512 29.503792, -94.566704 29.4901120000001)"
270,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0420188148334,"LINESTRING (-94.2948479999999 29.846912, -94.272 29.8821760000001)"
271,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00272629858967,"LINESTRING (-94.489728 29.6845760000001, -94.4872799999999 29.6833760000001)"
272,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00282745274055,"LINESTRING (-94.488436 29.6870910000001, -94.489728 29.6845760000001)"
273,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0435058800623,"LINESTRING (-94.272 29.8821760000001, -94.23296 29.901376)"
274,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0310063854391,"LINESTRING (-94.488436 29.6870910000001, -94.458023 29.6931280000001)"
275,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0362170012149,"LINESTRING (-94.52396 29.6800400000001, -94.488436 29.6870910000001)"
276,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00235987796293,"LINESTRING (-94.5255999999999 29.673328, -94.523568 29.672128)"
277,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00690945323456,"LINESTRING (-94.52396 29.6800400000001, -94.5255999999999 29.673328)"
278,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0107707003486,"LINESTRING (-94.536875 29.6774770000001, -94.53336 29.6672960000001)"
279,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0131668596863,"LINESTRING (-94.536875 29.6774770000001, -94.52396 29.6800400000001)"
280,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0265305384981,"LINESTRING (-94.458385 29.666912, -94.4587519999999 29.640384)"
281,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00489599999997,"LINESTRING (-94.4587519999999 29.640384, -94.453856 29.640384)"
282,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0330867439317,"LINESTRING (-94.327928 29.8462440000001, -94.2948479999999 29.846912)"
283,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00217950567792,"LINESTRING (-94.32339 29.817847, -94.325568 29.817928)"
284,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00110299229373,"LINESTRING (-94.319616 29.817928, -94.319492 29.816832)"
285,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00158800000003,"LINESTRING (-94.319616 29.817928, -94.319616 29.8195160000001)"
286,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00377486913683,"LINESTRING (-94.32339 29.817847, -94.319616 29.817928)"
287,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00947753158788,"LINESTRING (-94.32339 29.817847, -94.318864 29.8095200000001)"
288,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0248223648551,"LINESTRING (-94.335244 29.839656, -94.32339 29.817847)"
289,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00211334805461,"LINESTRING (-94.3149 29.802308, -94.312916 29.8015800000001)"
290,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00160329660386,"LINESTRING (-94.3149 29.802308, -94.315148 29.8007240000001)"
291,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00822959537283,"LINESTRING (-94.318864 29.8095200000001, -94.3149 29.802308)"
292,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00976078767316,"LINESTRING (-94.33822 29.8494160000001, -94.338096 29.839656)"
293,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00384987064718,"LINESTRING (-94.334372 29.849296, -94.33822 29.8494160000001)"
294,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00644399999999,"LINESTRING (-94.327928 29.849296, -94.334372 29.849296)"
295,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00305199999997,"LINESTRING (-94.327928 29.8462440000001, -94.327928 29.849296)"
296,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00658800000002,"LINESTRING (-94.327928 29.839656, -94.327928 29.8462440000001)"
297,Intrastate,Texas Intrastate Pipeline Co,Operating,0.007316,"LINESTRING (-94.335244 29.839656, -94.327928 29.839656)"
298,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00285199999996,"LINESTRING (-94.338096 29.839656, -94.335244 29.839656)"
299,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0286983060127,"LINESTRING (-94.356704 29.8178080000001, -94.338096 29.839656)"
300,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00569323528411,"LINESTRING (-94.360176 29.813296, -94.356704 29.8178080000001)"
301,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0162230926768,"LINESTRING (-94.358576 29.797152, -94.360176 29.813296)"
302,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0197542015784,"LINESTRING (-94.332736 29.7954560000001, -94.318864 29.8095200000001)"
303,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0243280632193,"LINESTRING (-94.3562899999999 29.789368, -94.332736 29.7954560000001)"
304,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00310523686698,"LINESTRING (-94.344576 29.7789920000001, -94.341712 29.777792)"
305,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00467486748473,"LINESTRING (-94.343895 29.783617, -94.344576 29.7789920000001)"
306,Intrastate,Texas Intrastate Pipeline Co,Operating,0.000197463920771,"LINESTRING (-94.343895 29.783617, -94.343699 29.7835930000001)"
307,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00567205077552,"LINESTRING (-94.349567 29.7835930000001, -94.343895 29.783617)"
308,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00069841248557,"LINESTRING (-94.349543 29.784291, -94.349567 29.7835930000001)"
309,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00743443185452,"LINESTRING (-94.356242 29.787515, -94.349543 29.784291)"
310,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00689947309583,"LINESTRING (-94.3623269999999 29.7907670000001, -94.356242 29.787515)"
311,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00740528365421,"LINESTRING (-94.3623269999999 29.7907670000001, -94.358576 29.797152)"
312,Intrastate,Texas Intrastate Pipeline Co,Operating,0.013565071102,"LINESTRING (-94.3692 29.779072, -94.3623269999999 29.7907670000001)"
313,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00993444271206,"LINESTRING (-94.398736 29.766284, -94.4086119999999 29.7673600000001)"
314,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00125824004072,"LINESTRING (-94.3976479999999 29.766916, -94.398736 29.766284)"
315,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0116718229082,"LINESTRING (-94.3862329999999 29.7644810000001, -94.3976479999999 29.766916)"
316,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0159640020672,"LINESTRING (-94.3862329999999 29.7644810000001, -94.378192 29.7782720000001)"
317,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0447425242136,"LINESTRING (-94.4087699999999 29.725829, -94.3862329999999 29.7644810000001)"
318,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00402002251239,"LINESTRING (-94.4196899999999 29.755905, -94.42328 29.7540960000001)"
319,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00772035057495,"LINESTRING (-94.4196899999999 29.755905, -94.417568 29.763328)"
320,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00541475364166,"LINESTRING (-94.4211789999999 29.750699, -94.4196899999999 29.755905)"
321,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00153833676417,"LINESTRING (-94.40728 29.748772, -94.406976 29.747264)"
322,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0103123328108,"LINESTRING (-94.417568 29.748064, -94.40728 29.748772)"
323,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00447018411252,"LINESTRING (-94.4211789999999 29.750699, -94.417568 29.748064)"
324,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00510171814197,"LINESTRING (-94.424934 29.737574, -94.429792 29.7360160000001)"
325,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0136515804946,"LINESTRING (-94.424934 29.737574, -94.4211789999999 29.750699)"
326,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00288539633325,"LINESTRING (-94.4257279999999 29.7348000000001, -94.424934 29.737574)"
327,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0459057729267,"LINESTRING (-94.399888 29.774996, -94.3562899999999 29.789368)"
328,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00783943773495,"LINESTRING (-94.3984159999999 29.767296, -94.399888 29.774996)"
329,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0195587353375,"LINESTRING (-94.417568 29.763328, -94.3984159999999 29.767296)"
330,Intrastate,Centana Pipeline Co (TX),Operating,0.0136442945219,"LINESTRING (-93.987601 29.861267, -93.981658 29.873549)"
331,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00905585865616,"LINESTRING (-94.433872 29.731184, -94.442848 29.732384)"
332,Intrastate,Texas Intrastate Pipeline Co,Operating,0.004497821695,"LINESTRING (-94.429392 29.7315840000001, -94.433872 29.731184)"
333,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00449075851053,"LINESTRING (-94.429392 29.7315840000001, -94.4285759999999 29.7271680000001)"
334,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00443555092406,"LINESTRING (-94.434288 29.7267680000001, -94.433872 29.731184)"
335,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00572598847364,"LINESTRING (-94.4285759999999 29.7271680000001, -94.434288 29.7267680000001)"
336,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00487519763704,"LINESTRING (-94.4257279999999 29.7348000000001, -94.429392 29.7315840000001)"
337,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00229693360809,"LINESTRING (-94.4130879999999 29.729584, -94.41144 29.727984)"
338,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0085760597013,"LINESTRING (-94.39392 29.717136, -94.3878079999999 29.723152)"
339,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00605732614279,"LINESTRING (-94.39392 29.717136, -94.388208 29.7151200000001)"
340,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0172072876712,"LINESTRING (-94.4087699999999 29.725829, -94.39392 29.717136)"
341,Intrastate,Texas Intrastate Pipeline Co,Operating,0.013364387341,"LINESTRING (-94.4155019999999 29.7142840000001, -94.4087699999999 29.725829)"
342,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00663081442962,"LINESTRING (-94.4155019999999 29.7142840000001, -94.420416 29.718736)"
343,Intrastate,Texas Intrastate Pipeline Co,Operating,0.016646603137,"LINESTRING (-94.423888 29.6999040000001, -94.4155019999999 29.7142840000001)"
344,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00775999999996,"LINESTRING (-94.417968 29.7348000000001, -94.4257279999999 29.7348000000001)"
345,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00714290249131,"LINESTRING (-94.4130879999999 29.729584, -94.417968 29.7348000000001)"
346,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0286643248656,"LINESTRING (-94.4249119999999 29.703472, -94.4130879999999 29.729584)"
347,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00514060852429,"LINESTRING (-94.429792 29.7018560000001, -94.4249119999999 29.703472)"
348,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0032339972171,"LINESTRING (-94.430209 29.698649, -94.429792 29.7018560000001)"
349,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00644438251504,"LINESTRING (-94.430209 29.698649, -94.423888 29.6999040000001)"
350,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0283566577191,"LINESTRING (-94.458023 29.6931280000001, -94.430209 29.698649)"
351,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00779299999999,"LINESTRING (-94.458385 29.666912, -94.450592 29.666912)"
352,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00654024342055,"LINESTRING (-94.458336 29.669312, -94.464864 29.668912)"
353,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00240050015624,"LINESTRING (-94.458336 29.669312, -94.458385 29.666912)"
354,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0238180567008,"LINESTRING (-94.458023 29.6931280000001, -94.458336 29.669312)"
355,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0154575734189,"LINESTRING (-93.95856 29.946624, -93.95016 29.9596)"
356,Intrastate,Texas Intrastate Pipeline Co,Operating,0.023296,"LINESTRING (-93.95016 29.966848, -93.926864 29.966848)"
357,Intrastate,Texas Intrastate Pipeline Co,Operating,0.00546565714257,"LINESTRING (-93.926864 29.966848, -93.923376 29.971056)"
358,Intrastate,Texas Intrastate Pipeline Co,Operating,0.012576,"LINESTRING (-93.923376 29.971056, -93.923376 29.9836320000001)"
359,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0101323339858,"LINESTRING (-93.923376 29.9836320000001, -93.9156 29.990128)"
360,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0103088634194,"LINESTRING (-93.95016 29.966848, -93.9503559999999 29.977155)"
361,Intrastate,Texas Intrastate Pipeline Co,Operating,0.0106869472255,"LINESTRING (-93.9503559999999 29.977155, -93.9505599999999 29.9878400000001)"
